node,degree,clustering,eigenvector,betweenness,closeness,is_bot
1437,56,0.5025974025974026,2.477807409282091e-05,1.9685919525387367e-05,0.3164576802507837,0
1438,34,0.8163992869875223,2.6059861466970616e-06,0.0,0.3157647794807632,0
1439,21,0.9428571428571428,1.3920048329426518e-05,0.0,0.3154441059292243,0
1440,28,0.36507936507936506,3.648287789998123e-05,0.0002601433138622231,0.33355360978027426,0
1441,16,0.6166666666666667,3.6110851786269863e-06,1.4244135734439682e-05,0.3156660412757974,0
1442,5,0.8,2.671508013792207e-06,0.0,0.3150503237887181,0
1443,9,0.8333333333333334,1.921789244007819e-06,0.0,0.3151486771247951,0
1444,32,0.4959677419354839,3.953927606642127e-06,7.306349300602622e-06,0.31665621079046424,0
1445,9,0.5277777777777778,2.6226235052236787e-06,3.206262290095304e-06,0.3157647794807632,0
1446,36,0.5682539682539682,6.75098023363694e-06,8.208847120345846e-05,0.33538205980066443,0
1447,142,0.496753571071821,6.209482083287349e-05,9.649675475157536e-05,0.31845425867507887,0
1448,52,0.6380090497737556,3.143821513912053e-06,3.534041734731234e-06,0.31680527224227206,0
1449,90,0.5710362047440699,4.1429136048167584e-05,3.6437552522385934e-05,0.3171536286522149,0
1450,23,0.3201581027667984,3.303026454777669e-06,0.00029201437678357596,0.3417110941863417,0
1451,31,0.7591397849462366,3.388514775949693e-06,0.0,0.3156907200375264,0
1452,34,0.7878787878787878,2.29977680607292e-06,1.429966634583634e-06,0.3157647794807632,0
1453,28,0.3888888888888889,3.685643678956254e-06,1.5031382364605031e-05,0.315616695325934,0
1454,52,0.669683257918552,3.083211428848896e-06,7.941299871907547e-06,0.3179277222265963,0
1455,5,1.0,1.963206381726012e-06,0.0,0.31675556950109823,0
1456,132,0.5604904001850567,5.933584103493308e-05,6.138798935602873e-05,0.3182033096926714,0
1457,62,0.7371760973030143,3.0210936303292596e-05,1.5455211135788387e-06,0.3164576802507837,0
1458,33,0.4166666666666667,4.009749949934949e-05,0.00015564197387401836,0.33352605930453455,0
1459,102,0.45680450397980976,4.1786401774274845e-06,3.6474018875473494e-05,0.31767760207694123,0
1460,46,0.4579710144927536,1.924830363076914e-05,5.688952811406769e-05,0.3166810446239511,0
1461,8,0.6428571428571429,2.567712703366238e-06,1.138779950458499e-06,0.3158635794743429,0
1462,84,0.595811818703385,3.7271324927367315e-06,1.4794747620205424e-05,0.31700423928403204,0
1463,10,0.7333333333333333,6.102990465540293e-06,0.0,0.31517327505463627,0
1464,26,0.5969230769230769,2.619239655357792e-06,1.3830938968507315e-06,0.3174278751670466,0
1465,108,0.553478712357217,0.006147797869200812,0.03015348621056516,0.35461491174145954,0
1466,1,0.0,1.774621069210282e-06,0.0,0.31495203182279075,0
1467,124,0.535929714135851,5.79236019094175e-05,5.330330689101125e-05,0.31847937534505877,0
1468,31,0.8602150537634409,2.251696124271507e-06,6.453615111564483e-07,0.3156907200375264,0
1469,57,0.36779448621553884,2.9572370784372484e-06,1.362830779138275e-05,0.31680527224227206,1
1470,71,0.5653923541247485,3.0701436821480554e-05,3.3739650277078304e-06,0.3166810446239511,0
1471,169,0.4845731191885038,7.603115513818537e-05,5.767346377666712e-05,0.3191338022603335,0
1472,90,0.3041198501872659,3.733257389197727e-06,8.597422902244169e-05,0.3176276252654763,1
1473,54,0.2578616352201258,5.3171444665881175e-06,6.068197487442586e-05,0.31863015860490806,1
1474,4,0.8333333333333334,1.8153600707758763e-06,0.0,0.31502574504602904,0
1475,72,0.5140845070422535,3.6922647382869265e-06,8.80083418350488e-06,0.31875592042942846,0
1476,5,0.7,1.8706996387589054e-06,3.5395719853858e-07,0.3153948293368742,0
1477,9,0.3888888888888889,2.517734948982601e-06,1.2785634637447602e-05,0.315962441314554,0
1478,17,0.6985294117647058,2.113192296454321e-06,0.0,0.3153455681374463,0
1479,84,0.551061388410786,3.8044663331352596e-06,1.2049529230563105e-05,0.3175776641761699,0
1480,93,0.44413277232351567,3.7318193434442926e-05,0.00017660665967996684,0.31775259678942397,0
1481,17,0.5588235294117647,2.147600318105279e-06,0.0,0.3153455681374463,0
1482,49,0.4651360544217687,2.8869452228223027e-06,0.0,0.3161355985281453,0
1483,96,0.5396929824561404,7.928543224265107e-05,0.0005684686583754404,0.33493696084936964,0
1484,22,0.5844155844155844,1.041355673491643e-05,9.678305397171583e-06,0.31546875,0
1485,47,0.5661424606845513,4.965416418706962e-05,0.0002979958640616874,0.33443763458671527,0
1486,5,1.0,2.1146267564881837e-06,0.0,0.31537019681349576,0
1487,63,0.2805939580133128,9.11779435420585e-06,1.0815727899780533e-05,0.3198669201520912,1
1488,135,0.5253731343283582,6.0219581886552316e-05,2.932928084946045e-05,0.3182785528493734,0
1489,22,0.7835497835497836,2.2849706113155206e-06,0.0,0.31546875,0
1490,9,0.9444444444444444,2.1672814784337384e-06,0.0,0.3171287206471374,0
1491,125,0.6193548387096774,6.125807213482488e-05,1.7113252393212057e-05,0.31802788060171694,0
1492,13,0.5,2.714397226007615e-06,5.009405853875057e-07,0.31695447409733124,0
1493,26,0.9261538461538461,2.1716014310184466e-06,4.581369990254858e-07,0.3155673648015005,0
1494,26,0.6184615384615385,2.2521374992856002e-06,5.412337860293781e-05,0.3352706741946197,0
1495,67,0.5291723202170964,3.4086302553864647e-06,6.015065013510649e-06,0.31830364180986914,0
1496,48,0.4450354609929078,2.975304407096444e-06,2.2182015808571485e-05,0.31658173265386125,0
1497,29,0.4088669950738916,7.022587874926662e-06,0.0,0.31564136637223483,0
1498,6,0.6666666666666666,3.212965890581622e-06,0.0,0.3150749063670412,0
1499,12,0.6666666666666666,1.9328476227805444e-06,0.0,0.3152224824355972,0
1500,29,0.5344827586206896,2.401589861145902e-06,0.0,0.31564136637223483,0
1501,18,0.4444444444444444,6.437979413595697e-06,6.090273003736915e-06,0.31537019681349576,0
1502,70,0.43933747412008284,3.4395439823039675e-06,1.2231427230691193e-05,0.31665621079046424,0
1503,28,0.6296296296296297,2.4119765909525236e-06,0.0,0.315616695325934,0
1504,58,0.4337568058076225,3.0136986681544157e-06,1.2260451311456103e-05,0.3163585083046067,0
1505,59,0.12039742840444184,3.908895414242599e-06,0.00544192654023145,0.34275528393175453,1
1506,8,0.9285714285714286,2.0786577717331277e-06,0.0,0.31690472453304036,0
1507,37,0.527027027027027,2.55805966357792e-06,3.243946326739969e-05,0.31630894563684786,0
1508,33,0.8390151515151515,2.9396948664731312e-06,7.992581902484065e-08,0.31745283018867926,0
1509,131,0.5201409277745156,8.986731706167241e-05,0.0006517971201502174,0.3367806505421184,0
1510,4,0.8333333333333334,1.8587972396242666e-06,0.0,0.31502574504602904,0
1511,30,0.5655172413793104,2.8391064949446735e-06,0.00030473238716076926,0.33566084788029926,0
1512,34,0.5668449197860963,6.894699370444502e-06,7.445640679364753e-05,0.33582834331337325,0
1513,52,0.44720965309200605,4.792678734140154e-05,0.0003164287782783714,0.3345761869251802,0
1514,35,0.6201680672268908,3.2511571211828067e-06,2.544786674205431e-06,0.31893215385830503,0
1515,69,0.4880647911338448,3.515762171803925e-06,7.871096883208878e-06,0.3186804514245127,0
1516,159,0.5816415890454582,7.818443695476023e-05,1.6201990628562277e-05,0.31888178156834873,0
1517,36,0.6730158730158731,1.7216811509368753e-05,1.0956834679977961e-06,0.3158141717503519,0
1518,14,0.3626373626373626,3.4539251044731917e-06,0.00015417451079748876,0.33493696084936964,0
1519,33,0.4090909090909091,1.0588092049085196e-05,1.763875036486142e-05,0.31660655480633526,0
1520,117,0.54096669613911,5.6445667773722914e-05,1.5929398681330434e-05,0.317827626918536,0
1521,6,1.0,3.084434996619514e-06,0.0,0.3150749063670412,0
1522,156,0.49421009098428453,0.00010003306727550514,0.0005742422357818582,0.33694926568758343,0
1523,69,0.4416027280477408,5.6556599166578154e-05,0.00021455118127685087,0.334520752216055,0
1524,41,0.6902439024390243,2.0324903301648274e-05,2.2333807120057035e-06,0.315937720053204,0
1525,57,0.41102756892230574,3.7815935521251748e-06,2.10868567259227e-05,0.3163337250293772,1
1526,22,0.4935064935064935,2.6636144159291957e-06,1.1372423526592362e-06,0.3163585083046067,0
1527,12,0.3787878787878788,3.90498430952375e-06,2.1709374843699576e-06,0.3155673648015005,0
1528,70,0.5151138716356107,2.916930490371329e-05,7.951190949133238e-05,0.3178026129387691,0
1529,42,0.281068524970964,3.3557857523445443e-06,2.3179067065654092e-05,0.3176276252654763,0
1530,105,0.6615384615384615,5.407318735866378e-05,5.909087407053414e-07,0.31752771880160413,0
1531,22,0.22943722943722944,2.708106534671159e-06,1.680706764394024e-05,0.31546875,0
1532,39,0.728744939271255,1.8962128786703828e-05,0.0,0.31588828913400613,0
1533,35,0.7478991596638656,2.345295986260057e-06,1.6219940936002384e-05,0.315962441314554,0
1534,33,0.23484848484848486,4.772868928912632e-05,0.007902784457239301,0.36460496613995486,0
1535,64,0.6031746031746031,2.866128511591538e-05,7.2733770568418e-06,0.31650728954381563,0
1536,82,0.26287262872628725,7.949826311772717e-06,0.0004341807284034857,0.33779488037476996,1
1537,19,0.26900584795321636,4.473537134381267e-06,0.0002557098741012489,0.33507592730893704,0
1538,72,0.5582942097026604,3.3206602717879254e-05,3.1771035588009656e-05,0.31670588235294117,0
1539,79,0.6277182732878935,4.0027104159134735e-05,5.259741438505212e-06,0.31687985560699994,0
1540,69,0.3337595907928389,5.144081902302202e-05,0.00047786446849578827,0.33510373443983404,1
1541,33,0.5776515151515151,2.447478998243187e-06,0.0,0.3157400891391039,0
1542,55,0.7185185185185186,2.6124544848338354e-05,0.0,0.3162841701261064,0
1543,33,0.5246212121212122,3.1327744213731067e-06,3.0969179536601713e-06,0.3182033096926714,0
1544,15,0.580952380952381,3.9985606513333064e-06,9.999639088921868e-06,0.3157647794807632,0
1545,43,0.29346622369878184,6.934682927358989e-06,9.653813929913931e-05,0.33694926568758343,0
1546,3,1.0,1.8017851319090885e-06,0.0,0.31500117013807627,0
1547,122,0.6176669827936594,5.952338708960342e-05,7.687732177944185e-06,0.3179527559055118,0
1548,38,0.6984352773826458,2.41093907797113e-06,6.387819330279458e-06,0.3163337250293772,0
1549,49,0.30357142857142855,7.23932576244804e-06,8.28628108986838e-05,0.33627581612258495,1
1550,38,0.7823613086770982,2.698485633848301e-06,0.0,0.3158635794743429,0
1551,171,0.4875128998968008,7.811699601554822e-05,2.9732921698036533e-05,0.3191842542091534,0
1552,7,0.42857142857142855,1.9630218873552282e-06,3.035182977468324e-06,0.3160118954452966,0
1553,37,0.33933933933933935,9.408540296584794e-06,0.0005737073456061439,0.3355771628022937,0
1554,160,0.5078616352201258,7.531657835407577e-05,2.0464611058215227e-05,0.3189069657242142,0
1555,35,0.453781512605042,2.7684860086515317e-06,0.000299525490650212,0.3359400998336107,0
1556,25,0.79,1.2346545420509157e-05,0.0,0.31554270532155976,0
1557,151,0.5047240618101545,6.780062220937877e-05,4.830388262731784e-05,0.3192094861660079,0
1558,2,1.0,1.8090788800682438e-06,0.0,0.3149765990639626,0
1559,186,0.48497529787852367,8.441802483481616e-05,6.226754352107e-05,0.31956315289648624,0
1560,1,0.0,1.774621069210282e-06,0.0,0.31495203182279075,0
1561,25,0.31333333333333335,6.529765157550723e-06,7.788105194087654e-06,0.3162841701261064,0
1562,10,0.5111111111111111,3.4969502795179826e-06,0.0,0.31517327505463627,0
1563,112,0.5553410553410554,5.5423475479891694e-05,6.725047521592347e-06,0.3177025963808025,0
1564,16,0.6166666666666667,3.4613280695317303e-06,2.064750324808383e-06,0.3156660412757974,0
1565,44,0.53276955602537,3.825606165180304e-06,8.60236535147942e-08,0.3183287347260544,0
1566,20,0.46842105263157896,2.6378629258345797e-06,0.0,0.31541946570848306,0
1567,33,0.5378787878787878,2.7166468029546994e-06,0.00018607878744791208,0.33546564758660796,0
1568,29,0.9236453201970444,2.2246140316456395e-06,5.852960471620225e-07,0.31564136637223483,0
1569,48,0.32269503546099293,3.857887239475701e-06,3.394058998459011e-05,0.31611085016439644,1
1570,124,0.4961972200367165,5.580061306040645e-05,2.7430192622343704e-05,0.3180028350921405,0
1571,60,0.5101694915254237,2.509678516034683e-05,3.958868183385391e-06,0.3164080865068171,0
1572,43,0.7397563676633444,1.8295733558340194e-05,3.1755086738994237e-07,0.31598716644494873,0
1573,89,0.4931052093973442,3.932697203218239e-06,6.966733132790026e-05,0.3177275946179873,0
1574,67,0.3835368611488014,1.2106904425619948e-05,0.00022497649170149177,0.3375125376128385,1
1575,20,0.4368421052631579,3.0929110017394577e-06,2.980954919487092e-06,0.31541946570848306,0
1576,66,0.6573426573426573,3.334439003682312e-06,8.416675081542185e-06,0.3169793547374205,0
1577,170,0.48771319178559,0.00716227449656823,0.0393483446299533,0.35718708536045995,0
1578,36,0.6793650793650794,2.6738696278653928e-06,1.7982320497942743e-06,0.316383295463449,0
1579,5,0.9,1.9010002580445518e-06,0.0,0.3150503237887181,0
1580,83,0.6018219218336762,3.9031076558308134e-05,3.0477352425847896e-06,0.3169793547374205,0
1581,1,0.0,1.774621069210282e-06,0.0,0.31495203182279075,0
1582,41,0.8,2.8014772208404525e-06,8.487126589079388e-06,0.31765261170547515,0
1583,97,0.485180412371134,4.0194128512636154e-06,8.01078836714101e-06,0.31732809430255404,0
1584,211,0.415572105619499,8.985238444397482e-05,0.0004650743468158517,0.3212921705919796,1
1585,20,0.45263157894736844,4.105108182747199e-06,1.9769482988276364e-05,0.3157647794807632,0
1586,3,1.0,1.7996600987863176e-06,0.0,0.31500117013807627,0
1587,53,0.6923076923076923,3.087603024500618e-06,2.092956023459925e-06,0.3162346307463388,0
1588,23,0.6363636363636364,2.4850712229050197e-06,2.88648578074335e-05,0.3351871835311696,0
1589,205,0.47508369201339073,9.271249007486712e-05,4.1805513333358416e-05,0.3200443845605136,0
1590,88,0.48171368861024033,6.670024522351918e-05,0.0008171742901785393,0.3355771628022937,0
1591,95,0.38029115341545355,4.001886455725952e-06,0.00020538204206967386,0.3172782273905869,1
1592,25,0.8,2.3595038468148925e-06,3.323264808501112e-07,0.31554270532155976,0
1593,32,0.39919354838709675,2.6660696309795114e-06,0.0007047528690305045,0.33627581612258495,0
1594,16,0.35,5.385158845831583e-06,3.787342024362806e-06,0.31546875,0
1595,39,0.6558704453441295,3.5086885918822778e-06,3.2002054137723686e-06,0.31775259678942397,0
1596,77,0.6127819548872181,3.6039194154142996e-06,1.4394340961429908e-05,0.3168301294625343,0
1597,112,0.6037644787644788,5.411769623617348e-05,7.53167126492599e-06,0.3177025963808025,0
1598,136,0.5237472766884531,5.988309461650657e-05,3.976186770391015e-05,0.3194114855244423,0
1599,11,0.509090909090909,2.4100418977273638e-06,0.0,0.3151978768246039,0
1600,117,0.5281461833185971,5.251496065523433e-05,3.397862243723249e-05,0.3183538315988647,0
1601,32,0.8467741935483871,2.2710293703531225e-06,8.411631462363164e-07,0.3157154026583268,0
1602,12,0.5303030303030303,2.0718114338801795e-06,0.0,0.3152224824355972,0
1603,145,0.5884099616858237,7.163206058513348e-05,1.3596767680335921e-05,0.3185296205726907,0
1604,148,0.47205368633940065,6.283300351640937e-05,3.9763162765999475e-05,0.3197149643705463,0
1605,90,0.6102372034956305,4.226692737739898e-05,1.0117091421210628e-05,0.3171536286522149,0
1606,31,0.6946236559139785,2.9959439411732826e-06,2.1165082608241566e-06,0.31802788060171694,0
1607,5,0.6,1.82831836454569e-06,0.0,0.3150503237887181,0
1608,117,0.5679339817270852,5.7247475059996965e-05,1.1007869746766647e-05,0.317827626918536,0
1609,92,0.5518394648829431,4.1010177197929644e-05,1.5020040173329666e-05,0.3177275946179873,0
1610,179,0.47555081288054735,7.899114866251325e-05,0.00011491561190397036,0.3193862216246144,0
1611,72,0.5860719874804382,3.771774876420771e-06,2.0520917518528124e-05,0.3184291459664064,0
1612,190,0.4755778334725703,8.537410628516094e-05,0.00011974943729462707,0.32014588123364784,0
1613,182,0.4801165685143586,8.274872001311623e-05,2.9515012295657915e-05,0.3194620253164557,0
1614,71,0.544466800804829,3.4379731370046066e-05,2.2261263487227228e-05,0.3171536286522149,0
1615,24,0.6304347826086957,2.5365279419634265e-06,2.2544488311735627e-06,0.31551804969526487,0
1616,50,0.5289795918367347,3.957271546394674e-06,1.3821547610374916e-06,0.3196896524424036,0
1617,117,0.5389036251105217,8.480546948650616e-05,0.0004119190534742708,0.33585627547201197,0
1618,24,0.47101449275362317,8.139319929934273e-05,8.340912575608362e-05,0.3349647449191207,0
1619,114,0.5882626921285514,5.147821825473458e-05,2.284846882920444e-05,0.31775259678942397,0
1620,128,0.38373523622047245,4.9438191856756044e-05,6.157422963674403e-05,0.3196643445218493,1
1621,189,0.4819317798041202,0.0001136630756870451,0.0008833270831919629,0.3378796753409756,0
1622,177,0.46334103749357985,7.835488621143647e-05,0.00011061001925852121,0.3198162521780453,0
1623,100,0.6430303030303031,4.861674067077746e-05,4.391747104803124e-06,0.3174029240685427,0
1624,35,0.5378151260504201,2.5027833466896258e-06,7.281917490065107e-06,0.3157894736842105,0
1625,25,0.7466666666666667,2.615691034078577e-06,0.0,0.3173031588873173,0
1626,37,0.3588588588588589,3.823752440628121e-05,0.00014206550503304718,0.3336362885235066,0
1627,3,1.0,1.800242427044542e-06,0.0,0.31500117013807627,0
1628,82,0.5492321589882565,3.7047832272192442e-06,2.1504479750430855e-05,0.31752771880160413,0
1629,22,0.7878787878787878,2.1462974692979245e-06,1.3046188055566757e-06,0.31546875,0
1630,67,0.3437358661239258,4.512481819702393e-06,8.577998721693767e-05,0.31857988165680473,1
1631,9,0.9722222222222222,2.145287838049277e-06,0.0,0.3170789163722026,0
1632,79,0.614086335605323,3.9543034589942554e-05,2.5731240560732895e-06,0.31687985560699994,0
1633,23,0.6047430830039525,2.287794489549466e-06,0.0,0.31549339792171266,0
1634,38,0.5149359886201992,2.572208827553671e-06,9.036088937344622e-06,0.3158635794743429,0
1635,34,0.7201426024955436,2.5936500207087533e-06,6.3618202017231685e-06,0.3157647794807632,0
1636,77,0.5850991114149009,3.6431249137766987e-06,4.439711925289976e-06,0.3168301294625343,0
1637,99,0.49783549783549785,4.408609950570242e-05,5.206318983605682e-05,0.317852644836272,0
1638,34,0.696969696969697,2.674347136284647e-06,6.170129445090973e-06,0.3174777891343659,0
1639,78,0.5061605061605061,3.555059508642061e-05,2.4766797014996515e-05,0.31732809430255404,0
